date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:31	19886/19886	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:30%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/posts/1124	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/posts/1124.json	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:32	2604/2604	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:32%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fincorporating-massage-into-your-wellness-routine%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed0b1e.json	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:54:32%20GMT	https://wineandrubs.co.ke/?p=1124	/home/victor/websites/massage%20site/wineandrubs.co.ke/indexd832.html	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:34	2789/2789	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:54:33%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fincorporating-massage-into-your-wellness-routine%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed8b3c	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:35	83746/83746	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/yonimassage-1920x700.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/yonimassage-1920x700.jpg	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:35	12567/12567	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343-370x247.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343-370x247.jpg	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:36	2349/2349	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/08/woman-having-head-and-neck-massaged-110x83.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/08/woman-having-head-and-neck-massaged-110x83.jpg	(from https://wineandrubs.co.ke/incorporating-massage-into-your-wellness-routine/)
10:54:38	135124/135124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343.jpg	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:39	19405/19405	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:38%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/posts/1053	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/posts/1053.json	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:40	853/853	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fe0f3c8fd7ff541a6d1391c00a1a1095%22	https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/feed/	/home/victor/websites/massage%20site/wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/feed/index.html	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:40	2582/2582	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:40%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fhow-pain-can-affect-your-emotional-wellness%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed3703.json	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:54:41%20GMT	https://wineandrubs.co.ke/?p=1053	/home/victor/websites/massage%20site/wineandrubs.co.ke/index6c4a.html	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:42	2767/2767	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:54:41%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fhow-pain-can-affect-your-emotional-wellness%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed2d94	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:43	91429/91429	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343-1280x700.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/backpain_caro_original_45343-1280x700.jpg	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:43	17261/17261	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/alcohol-alcoholic-whisky-732x549-thumbnail-732x549-1-370x247.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/alcohol-alcoholic-whisky-732x549-thumbnail-732x549-1-370x247.jpg	(from https://wineandrubs.co.ke/how-pain-can-affect-your-emotional-wellness/)
10:54:45	69765/69765	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2009:26:57%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/alcohol-alcoholic-whisky-732x549-thumbnail-732x549-1.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/alcohol-alcoholic-whisky-732x549-thumbnail-732x549-1.jpg	(from https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/)
10:54:46	20323/20323	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:45%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/posts/1043	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/posts/1043.json	(from https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/)
10:54:47	853/853	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fe0f3c8fd7ff541a6d1391c00a1a1095%22	https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/feed/	/home/victor/websites/massage%20site/wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/feed/index.html	(from https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/)
10:54:47	2612/2612	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:47%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Falcohol-massage-should-you-mix-the-two%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embede303.json	(from https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/)
10:54:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jul%202024%2007:54:48%20GMT	https://wineandrubs.co.ke/?p=1043	/home/victor/websites/massage%20site/wineandrubs.co.ke/index080f.html	(from https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/)
10:54:48	2799/2799	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:54:48%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Falcohol-massage-should-you-mix-the-two%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed038a	(from https://wineandrubs.co.ke/alcohol-massage-should-you-mix-the-two/)
10:54:49	132/132	---M--	200	added ('OK')	text/javascript	date:Mon,%2010%20Jun%202024%2015:51:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=8.8.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.minc484.js	(from https://wineandrubs.co.ke/my-account/lost-password/)
10:54:51	193/193	---MCZ	200	added ('OK')	text/plain	etag:W/%22660bdf52-21c%22	https://secure.gravatar.com/robots.txt		(from https://wineandrubs.co.ke/author/artur/)
10:54:52	2592/2592	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:54:51%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fcraniosacral-therapy-does-it-work%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embedbef7	(from https://wineandrubs.co.ke/craniosacral-therapy-does-it-work/)
10:55:07	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:54:52%20GMT	https://wineandrubs.co.ke/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-includes/js/jquery/jquery.minf43b.js	(from https://wineandrubs.co.ke/)
10:55:07	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:54:52%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce-menu-bar-cart/assets/fonts/WPMenuCart.eot	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce-menu-bar-cart/assets/fonts/WPMenuCart.eot	(from https://wineandrubs.co.ke/)
10:55:08	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:54:53%20GMT	https://wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/js/moment-with-locales.min.js?ver=1.447	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/js/moment-with-locales.mineb19.js	(from https://wineandrubs.co.ke/)
10:55:08	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:54:53%20GMT	https://wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/js/pikaday-1.8.2.min.js?ver=1.447	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/js/pikaday-1.8.2.mineb19.js	(from https://wineandrubs.co.ke/)
10:55:11	11166/11166	UR-MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:55:10%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/pages/11	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/pages/11.json	(from https://wineandrubs.co.ke/)
10:55:19	1214323/-1	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:55:09%20GMT	https://wineandrubs.co.ke/wp-json/	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/index.html	(from https://wineandrubs.co.ke/)
10:55:20	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:09%20GMT	https://wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/js/pw-gift-cards.js?ver=1.447	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/pw-gift-cards/assets/js/pw-gift-cardseb19.js	(from https://wineandrubs.co.ke/)
10:55:20	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:12%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/06/wine-n-rubs-modified-300x300.png	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/06/wine-n-rubs-modified-300x300.png	(from https://wineandrubs.co.ke/)
10:55:20	2691/2691	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:55:10%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed79d6	(from https://wineandrubs.co.ke/)
10:55:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2016%20Jul%202024%2007:55:20%20GMT	https://i.imgur.com/ilgqWuX.png	/home/victor/websites/massage%20site/i.imgur.com/ilgqWuX.fe.delayed	(from https://wineandrubs.co.ke/wp-content/plugins/woo-mpesa/public/css/wc-kb-mpesa-public.css?ver=1.0.1)
10:55:22	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:21%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/10/orgonic-cosmetics.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/10/orgonic-cosmetics.jpg	(from https://wineandrubs.co.ke/)
10:55:22	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:22%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/12/cropped-cropped-Wine_n_Rub_Bags-1-removebg-e1638893376264-1.png	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/12/cropped-cropped-Wine_n_Rub_Bags-1-removebg-e1638893376264-1.png	(from https://wineandrubs.co.ke/)
10:55:22	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:22%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/04/young-woman-relaxing-while-taking-bath_23-2149239379.jpg-2-480x324.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/04/young-woman-relaxing-while-taking-bath_23-2149239379.jpg-2-480x324.jpg	(from https://wineandrubs.co.ke/)
10:55:22	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:22%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/03/Image-27-03-2023-at-09.45.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/03/Image-27-03-2023-at-09.45.jpg	(from https://wineandrubs.co.ke/)
10:55:23	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:23%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2022/06/istock-486872832.jpg-480x324.webp	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2022/06/istock-486872832.jpg-480x324.webp	(from https://wineandrubs.co.ke/)
10:55:23	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:23%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/05/photo-1675159364615-38e1f6b62282.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/05/photo-1675159364615-38e1f6b62282.jpg	(from https://wineandrubs.co.ke/)
10:55:23	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:23%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2021/11/a-woman-has-a-soothing-ayurveda-massage-to-her-forehead-157647424-587fd3723df78c2ccde4465e-5bad17274cedfd00267dbe50-480x324.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2021/11/a-woman-has-a-soothing-ayurveda-massage-to-her-forehead-157647424-587fd3723df78c2ccde4465e-5bad17274cedfd00267dbe50-480x324.jpg	(from https://wineandrubs.co.ke/)
10:55:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2016%20Jul%202024%2007:55:24%20GMT	https://i.imgur.com/Q9BGTuy.png	/home/victor/websites/massage%20site/i.imgur.com/Q9BGTuy.ff.delayed	(from https://wineandrubs.co.ke/wp-content/plugins/woo-mpesa/public/css/wc-kb-mpesa-public.css?ver=1.0.1)
10:55:25	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:24%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/05/1-2.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/05/1-2.jpg	(from https://wineandrubs.co.ke/)
10:55:25	4563/4563	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a/ACg8ocJF1Iamu2ffm9u7pXwnlcRw1-cCnqIjgfeDQ-0bq2hI=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a/unnamed.png	(from https://wineandrubs.co.ke/)
10:55:25	4564/4564	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a/ACg8ocLVV_VESZKq2blre47B22Xlsa_l3khTc7SJLQuKxDxR=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a/unnamed-2.png	(from https://wineandrubs.co.ke/)
10:55:26	24229/24229	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a-/ALV-UjVAdoLpcxhlsuT9xhleSb4FynERFRs4-o9kOQk8-VRzxrFH=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a-/unnamed.png	(from https://wineandrubs.co.ke/)
10:55:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2016%20Jul%202024%2007:55:26%20GMT	https://i.imgur.com/Z8q7ww7.png	/home/victor/websites/massage%20site/i.imgur.com/Z8q7ww7.100.delayed	(from https://wineandrubs.co.ke/wp-content/plugins/woo-mpesa/public/css/wc-kb-mpesa-public.css?ver=1.0.1)
10:55:27	23779/23779	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a-/ALV-UjXwHc_3MyXwMti9_kiLKHYjCryRvwR8a9Lq7TQQs2rBjA=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a-/unnamed-2.png	(from https://wineandrubs.co.ke/)
10:55:27	25579/25579	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a-/ALV-UjWARq6oT1SzixhUnsY9Nvs9RFLBohtGsGSE-3LHLjtzr0I=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a-/unnamed-3.png	(from https://wineandrubs.co.ke/)
10:55:27	22521/22521	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a-/ALV-UjVk-qjZ-9UJCdet1SbcgW148b7xHqC5W5B7bBv3LFy03QkY=s120-c-rp-mo-ba3-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a-/unnamed-4.png	(from https://wineandrubs.co.ke/)
10:55:27	15146/15146	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a-/ALV-UjX31bIkGFYxNBQndC28StTwJwLZBL3Ky1IIVOKuDY2nlw=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a-/unnamed-5.png	(from https://wineandrubs.co.ke/)
10:55:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2016%20Jul%202024%2007:55:28%20GMT	https://i.imgur.com/GnyDvKN.png	/home/victor/websites/massage%20site/i.imgur.com/GnyDvKN.101.delayed	(from https://wineandrubs.co.ke/wp-content/plugins/woo-mpesa/public/css/wc-kb-mpesa-public.css?ver=1.0.1)
10:55:29	0/-1	---M--	302	error ('')			https://i.imgur.com/GnyDvKN.png	/home/victor/websites/massage%20site/i.imgur.com/GnyDvKN.102.delayed	(from https://wineandrubs.co.ke/wp-content/plugins/woo-mpesa/public/css/wc-kb-mpesa-public.css?ver=1.0.1)
10:55:44	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/blossomthemes-toolkit/public/js/isotope.pkgd.min.js?ver=3.0.5	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/blossomthemes-toolkit/public/js/isotope.pkgd.min8d18.js	(from https://wineandrubs.co.ke/)
10:55:46	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:30%20GMT	https://wineandrubs.co.ke/wp-content/plugins/blossomthemes-toolkit/public/js/fontawesome/all.min.js?ver=6.1.1	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/blossomthemes-toolkit/public/js/fontawesome/all.min6a4d.js	(from https://wineandrubs.co.ke/)
10:56:03	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:47%20GMT	https://wineandrubs.co.ke/wp-content/plugins/blossomthemes-toolkit/public/js/odometer.min.js?ver=0.4.6	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/blossomthemes-toolkit/public/js/odometer.minb67e.js	(from https://wineandrubs.co.ke/)
10:56:07	18740/18740	UR-MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:56:05%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/pages/71	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/pages/71.json	(from https://wineandrubs.co.ke/who-we-are/)
10:56:22	2453/2453	URF---	200	added ('OK%20(cached)')	application/json		https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fwho-we-are%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embedfc41.json	(from https://wineandrubs.co.ke/who-we-are/)
10:56:27	16997/16997	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a-/ALV-UjVdPU4oW30GYIYcpOz1w70r40kIUxkJn_bB9W3GEvrc5_k=s120-c-rp-mo-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a-/unnamed-6.png	(from https://wineandrubs.co.ke/)
10:56:27	16259/16259	URF---	200	added ('OK%20(cached)')	image/png		https://lh3.googleusercontent.com/a/ACg8ocJeWMbJbd8hTTQZpGJW2Z5024akfQ0BI946ImHaYTw=s120-c-rp-mo-ba2-br100	/home/victor/websites/massage%20site/lh3.googleusercontent.com/a/unnamed-4.png	(from https://wineandrubs.co.ke/)
10:56:28	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:55:45%20GMT	https://cdn.trustindex.io/loader.js?ver=6.5.5	/home/victor/websites/massage%20site/cdn.trustindex.io/loaderadc6.js	(from https://wineandrubs.co.ke/)
10:56:28	2640/2640	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jul%202024%2007:56:25%20GMT	https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Fwho-we-are%2F&format=xml	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed7d27	(from https://wineandrubs.co.ke/who-we-are/)
10:56:29	6488/6488	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Jun%202024%2015:51:28%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	(from https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
10:56:29	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:56:29%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2023/05/photo-1675159364615-38e1f6b62282-1770x700.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2023/05/photo-1675159364615-38e1f6b62282-1770x700.jpg	(from https://wineandrubs.co.ke/who-we-are/)
10:56:29	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:56:29%20GMT	https://wineandrubs.co.ke/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.22.3	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/elementor/assets/js/frontend-modules.mindcff.js	(from https://wineandrubs.co.ke/who-we-are/)
10:56:29	8084/8084	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Jun%202024%2015:51:28%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
10:56:30	14748/14748	---M--	200	added ('OK')	font/ttf	date:Mon,%2010%20Jun%202024%2015:51:28%20GMT	https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://wineandrubs.co.ke/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.8.5)
10:56:31	27567/27567	UR-MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jul%202024%2007:56:30%20GMT	https://wineandrubs.co.ke/wp-json/wp/v2/pages/884	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/wp/v2/pages/884.json	(from https://wineandrubs.co.ke/reviews/)
10:56:31	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2016%20Jul%202024%2007:56:31%20GMT	https://wineandrubs.co.ke/wp-content/uploads/2024/07/NECKSHOULDERS-REFLEXOLOGY-EXPRESS-MASSAGE-THERAPEUTIC-MASSAGE-DEEP-TISSUE-MASSAGE-PERCUSSION-MASSAGE-AROMATHERAPY-2-576x1024.jpg	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-content/uploads/2024/07/NECKSHOULDERS-REFLEXOLOGY-EXPRESS-MASSAGE-THERAPEUTIC-MASSAGE-DEEP-TISSUE-MASSAGE-PERCUSSION-MASSAGE-AROMATHERAPY-2-576x1024.jpg	(from https://wineandrubs.co.ke/catalogue/)
10:56:32	2272/2272	URF---	200	added ('OK%20(cached)')	application/json		https://wineandrubs.co.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwineandrubs.co.ke%2Freviews%2F	/home/victor/websites/massage%20site/wineandrubs.co.ke/wp-json/oembed/1.0/embed94e9.json	(from https://wineandrubs.co.ke/reviews/)
